,file_path,folder,file_name
1155,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(36).jpg,meningioma_tumor,m1(36).jpg
1324,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (29).jpg,meningioma_tumor,m2 (29).jpg
216,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (294).jpg,glioma_tumor,gg (294).jpg
510,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (559).jpg,glioma_tumor,gg (559).jpg
1680,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image (34).jpg,no_tumor,image (34).jpg
499,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (549).jpg,glioma_tumor,gg (549).jpg
2371,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (395).jpg,pituitary_tumor,p (395).jpg
1856,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(225).jpg,no_tumor,image(225).jpg
1388,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (87).jpg,meningioma_tumor,m2 (87).jpg
1519,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (205).jpg,meningioma_tumor,m3 (205).jpg
2603,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (603).jpg,pituitary_tumor,p (603).jpg
2076,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (129).jpg,pituitary_tumor,p (129).jpg
1540,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (224).jpg,meningioma_tumor,m3 (224).jpg
1217,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(92).jpg,meningioma_tumor,m1(92).jpg
1416,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (111).jpg,meningioma_tumor,m3 (111).jpg
2217,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (256).jpg,pituitary_tumor,p (256).jpg
2409,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (429).jpg,pituitary_tumor,p (429).jpg
1676,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image (30).jpg,no_tumor,image (30).jpg
1197,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(74).jpg,meningioma_tumor,m1(74).jpg
1542,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (226).jpg,meningioma_tumor,m3 (226).jpg
953,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (33).jpg,meningioma_tumor,m (33).jpg
750,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (775).jpg,glioma_tumor,gg (775).jpg
234,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (31).jpg,glioma_tumor,gg (31).jpg
732,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (759).jpg,glioma_tumor,gg (759).jpg
2862,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (92).jpg,pituitary_tumor,p (92).jpg
1156,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(37).jpg,meningioma_tumor,m1(37).jpg
2460,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (475).jpg,pituitary_tumor,p (475).jpg
1209,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(85).jpg,meningioma_tumor,m1(85).jpg
1065,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(136).jpg,meningioma_tumor,m1(136).jpg
2156,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (200).jpg,pituitary_tumor,p (200).jpg
1062,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(133).jpg,meningioma_tumor,m1(133).jpg
1167,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(47).jpg,meningioma_tumor,m1(47).jpg
1492,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (181).jpg,meningioma_tumor,m3 (181).jpg
2366,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (390).jpg,pituitary_tumor,p (390).jpg
884,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (152).jpg,meningioma_tumor,m (152).jpg
143,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (228).jpg,glioma_tumor,gg (228).jpg
2817,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (797).jpg,pituitary_tumor,p (797).jpg
850,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (121).jpg,meningioma_tumor,m (121).jpg
717,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (745).jpg,glioma_tumor,gg (745).jpg
2722,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (710).jpg,pituitary_tumor,p (710).jpg
264,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (337).jpg,glioma_tumor,gg (337).jpg
75,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (167).jpg,glioma_tumor,gg (167).jpg
395,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (455).jpg,glioma_tumor,gg (455).jpg
2434,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (451).jpg,pituitary_tumor,p (451).jpg
2224,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (262).jpg,pituitary_tumor,p (262).jpg
2703,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (694).jpg,pituitary_tumor,p (694).jpg
396,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (456).jpg,glioma_tumor,gg (456).jpg
1365,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (66).jpg,meningioma_tumor,m2 (66).jpg
2392,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (413).jpg,pituitary_tumor,p (413).jpg
1903,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(268).jpg,no_tumor,image(268).jpg
595,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (635).jpg,glioma_tumor,gg (635).jpg
2109,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (159).jpg,pituitary_tumor,p (159).jpg
1296,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (163).jpg,meningioma_tumor,m2 (163).jpg
1821,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(194).jpg,no_tumor,image(194).jpg
872,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (141).jpg,meningioma_tumor,m (141).jpg
2786,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (769).jpg,pituitary_tumor,p (769).jpg
2326,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (354).jpg,pituitary_tumor,p (354).jpg
1548,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (231).jpg,meningioma_tumor,m3 (231).jpg
36,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (131).jpg,glioma_tumor,gg (131).jpg
2416,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (435).jpg,pituitary_tumor,p (435).jpg
2143,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (19).jpg,pituitary_tumor,p (19).jpg
2443,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (46).jpg,pituitary_tumor,p (46).jpg
977,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (55).jpg,meningioma_tumor,m (55).jpg
1571,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (3).jpg,meningioma_tumor,m3 (3).jpg
1122,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(189).jpg,meningioma_tumor,m1(189).jpg
2239,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (276).jpg,pituitary_tumor,p (276).jpg
1892,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(258).jpg,no_tumor,image(258).jpg
675,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (707).jpg,glioma_tumor,gg (707).jpg
728,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (755).jpg,glioma_tumor,gg (755).jpg
412,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (470).jpg,glioma_tumor,gg (470).jpg
1516,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (202).jpg,meningioma_tumor,m3 (202).jpg
1649,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\2.jpg,no_tumor,2.jpg
825,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (99).jpg,glioma_tumor,gg (99).jpg
616,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (654).jpg,glioma_tumor,gg (654).jpg
114,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (201).jpg,glioma_tumor,gg (201).jpg
417,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (475).jpg,glioma_tumor,gg (475).jpg
1625,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (79).jpg,meningioma_tumor,m3 (79).jpg
2814,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (794).jpg,pituitary_tumor,p (794).jpg
89,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (18).jpg,glioma_tumor,gg (18).jpg
2082,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (134).jpg,pituitary_tumor,p (134).jpg
753,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (778).jpg,glioma_tumor,gg (778).jpg
1630,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (83).jpg,meningioma_tumor,m3 (83).jpg
11,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (109).jpg,glioma_tumor,gg (109).jpg
284,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (355).jpg,glioma_tumor,gg (355).jpg
1066,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(137).jpg,meningioma_tumor,m1(137).jpg
1191,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(69).jpg,meningioma_tumor,m1(69).jpg
1440,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (133).jpg,meningioma_tumor,m3 (133).jpg
2682,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (675).jpg,pituitary_tumor,p (675).jpg
2681,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (674).jpg,pituitary_tumor,p (674).jpg
2592,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (594).jpg,pituitary_tumor,p (594).jpg
1568,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (27).jpg,meningioma_tumor,m3 (27).jpg
2464,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (479).jpg,pituitary_tumor,p (479).jpg
1687,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image (40).jpg,no_tumor,image (40).jpg
851,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (122).jpg,meningioma_tumor,m (122).jpg
2207,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (247).jpg,pituitary_tumor,p (247).jpg
895,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (162).jpg,meningioma_tumor,m (162).jpg
496,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (546).jpg,glioma_tumor,gg (546).jpg
2305,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (335).jpg,pituitary_tumor,p (335).jpg
1782,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(159).jpg,no_tumor,image(159).jpg
335,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (400).jpg,glioma_tumor,gg (400).jpg
515,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (563).jpg,glioma_tumor,gg (563).jpg
1348,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (50).jpg,meningioma_tumor,m2 (50).jpg
1015,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (9).jpg,meningioma_tumor,m (9).jpg
2689,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (681).jpg,pituitary_tumor,p (681).jpg
1781,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(158).jpg,no_tumor,image(158).jpg
1785,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(161).jpg,no_tumor,image(161).jpg
2070,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (123).jpg,pituitary_tumor,p (123).jpg
356,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (42).jpg,glioma_tumor,gg (42).jpg
2752,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (738).jpg,pituitary_tumor,p (738).jpg
1312,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (18).jpg,meningioma_tumor,m2 (18).jpg
1635,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (88).jpg,meningioma_tumor,m3 (88).jpg
550,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (595).jpg,glioma_tumor,gg (595).jpg
2388,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (41).jpg,pituitary_tumor,p (41).jpg
2265,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (3).jpg,pituitary_tumor,p (3).jpg
1227,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (100).jpg,meningioma_tumor,m2 (100).jpg
2562,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (567).jpg,pituitary_tumor,p (567).jpg
957,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (37).jpg,meningioma_tumor,m (37).jpg
1773,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(150).jpg,no_tumor,image(150).jpg
2141,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (188).jpg,pituitary_tumor,p (188).jpg
1008,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (83).jpg,meningioma_tumor,m (83).jpg
1092,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(160).jpg,meningioma_tumor,m1(160).jpg
2815,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (795).jpg,pituitary_tumor,p (795).jpg
996,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (72).jpg,meningioma_tumor,m (72).jpg
1679,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image (33).jpg,no_tumor,image (33).jpg
153,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (237).jpg,glioma_tumor,gg (237).jpg
2664,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (659).jpg,pituitary_tumor,p (659).jpg
580,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (621).jpg,glioma_tumor,gg (621).jpg
1470,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (161).jpg,meningioma_tumor,m3 (161).jpg
703,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (732).jpg,glioma_tumor,gg (732).jpg
1212,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(88).jpg,meningioma_tumor,m1(88).jpg
896,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (163).jpg,meningioma_tumor,m (163).jpg
487,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (538).jpg,glioma_tumor,gg (538).jpg
559,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (602).jpg,glioma_tumor,gg (602).jpg
1141,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(23).jpg,meningioma_tumor,m1(23).jpg
1119,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(186).jpg,meningioma_tumor,m1(186).jpg
512,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (560).jpg,glioma_tumor,gg (560).jpg
633,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (67).jpg,glioma_tumor,gg (67).jpg
2471,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (485).jpg,pituitary_tumor,p (485).jpg
1664,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image (18).jpg,no_tumor,image (18).jpg
1012,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (87).jpg,meningioma_tumor,m (87).jpg
1931,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(293).jpg,no_tumor,image(293).jpg
1150,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(31).jpg,meningioma_tumor,m1(31).jpg
2686,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (679).jpg,pituitary_tumor,p (679).jpg
116,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (203).jpg,glioma_tumor,gg (203).jpg
740,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (766).jpg,glioma_tumor,gg (766).jpg
2645,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (641).jpg,pituitary_tumor,p (641).jpg
1974,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(37).jpg,no_tumor,image(37).jpg
1081,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(150).jpg,meningioma_tumor,m1(150).jpg
1810,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(184).jpg,no_tumor,image(184).jpg
830,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (103).jpg,meningioma_tumor,m (103).jpg
119,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (206).jpg,glioma_tumor,gg (206).jpg
656,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (690).jpg,glioma_tumor,gg (690).jpg
2614,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (613).jpg,pituitary_tumor,p (613).jpg
2574,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (578).jpg,pituitary_tumor,p (578).jpg
2807,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (788).jpg,pituitary_tumor,p (788).jpg
635,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (671).jpg,glioma_tumor,gg (671).jpg
369,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (431).jpg,glioma_tumor,gg (431).jpg
268,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (340).jpg,glioma_tumor,gg (340).jpg
46,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (140).jpg,glioma_tumor,gg (140).jpg
991,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (68).jpg,meningioma_tumor,m (68).jpg
876,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (145).jpg,meningioma_tumor,m (145).jpg
773,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (796).jpg,glioma_tumor,gg (796).jpg
1219,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(94).jpg,meningioma_tumor,m1(94).jpg
1126,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(192).jpg,meningioma_tumor,m1(192).jpg
4,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (102).jpg,glioma_tumor,gg (102).jpg
1595,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (51).jpg,meningioma_tumor,m3 (51).jpg
2311,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (340).jpg,pituitary_tumor,p (340).jpg
2491,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (502).jpg,pituitary_tumor,p (502).jpg
1077,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(147).jpg,meningioma_tumor,m1(147).jpg
837,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (11).jpg,meningioma_tumor,m (11).jpg
681,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (712).jpg,glioma_tumor,gg (712).jpg
1715,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image (8).jpg,no_tumor,image (8).jpg
2352,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (378).jpg,pituitary_tumor,p (378).jpg
2361,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (386).jpg,pituitary_tumor,p (386).jpg
2197,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (238).jpg,pituitary_tumor,p (238).jpg
1148,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(3).jpg,meningioma_tumor,m1(3).jpg
574,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (616).jpg,glioma_tumor,gg (616).jpg
50,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (144).jpg,glioma_tumor,gg (144).jpg
853,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (124).jpg,meningioma_tumor,m (124).jpg
1982,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(44).jpg,no_tumor,image(44).jpg
1823,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(196).jpg,no_tumor,image(196).jpg
833,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (106).jpg,meningioma_tumor,m (106).jpg
1115,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(182).jpg,meningioma_tumor,m1(182).jpg
1166,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(46).jpg,meningioma_tumor,m1(46).jpg
1906,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(270).jpg,no_tumor,image(270).jpg
971,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (5).jpg,meningioma_tumor,m (5).jpg
399,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (459).jpg,glioma_tumor,gg (459).jpg
2368,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (392).jpg,pituitary_tumor,p (392).jpg
19,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (116).jpg,glioma_tumor,gg (116).jpg
684,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (715).jpg,glioma_tumor,gg (715).jpg
35,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (130).jpg,glioma_tumor,gg (130).jpg
2710,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (70).jpg,pituitary_tumor,p (70).jpg
524,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (571).jpg,glioma_tumor,gg (571).jpg
2455,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (470).jpg,pituitary_tumor,p (470).jpg
920,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (185).jpg,meningioma_tumor,m (185).jpg
1841,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(211).jpg,no_tumor,image(211).jpg
1890,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(256).jpg,no_tumor,image(256).jpg
537,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (583).jpg,glioma_tumor,gg (583).jpg
1705,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image (57).jpg,no_tumor,image (57).jpg
2806,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (787).jpg,pituitary_tumor,p (787).jpg
245,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (32).jpg,glioma_tumor,gg (32).jpg
784,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (805).jpg,glioma_tumor,gg (805).jpg
1409,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (105).jpg,meningioma_tumor,m3 (105).jpg
